sample_id,content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin
ViSmish_05520,Cơ hội đầu tư sinh lời khủng: chỉ cần chuyển khoản 1 triệu đến STK: 0909123456 tại Agribank. Chủ TK: CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN XANH. Lợi nhuận 15% mỗi ngày!,1,0,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased
ViSmish_05522,Chuyến hành trình thần tiên - Sapa mùa đông: https://bit.ly/sapa_winter_tour_2k24,1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased
ViSmish_05525,"CHÚ Ý NGHIÊM TÚC: Anh Nguyễn Quang Huy, CMND: 025847361 cần thanh toán ngay số tiền 19.200.000đ cho tổ chức Tín Dụng M3 trước 17h hôm nay, 21/05. Nếu cố tình trì hoãn, chúng tôi sẽ PHÁT TÁN toàn bộ hình ảnh cá nhân cùng thông tin lên mọi diễn đàn trực tuyến. Liên hệ ngay: 091.283.7466.",1,0,1,personal_number,Đòi nợ / Đe dọa,Level 2 - Leet nặng,paraphrased
ViSmish_05527,[VTP] VTP776655443: Se den lay hang luc 15:00. Vui long chuan bi kien hang de ban giao cho buu ta.,0,0,0,shortcode,Vận chuyển,NONE,synthetic
ViSmish_05528,"[QC] MobiFone tri an: Tang 1.000 diem Ket Noi Dai Lau cho Quy khach co sinh nhat trong thang 5. Quy khach co the doi diem lay dam may mien phi. Chi tiet tai https://mobifone.vn. Tu choi QC, soan TC gui 9241.",0,1,1,brandname,Viễn thông,NONE,synthetic
ViSmish_05529,"""Đầu tư cùng SÀN LỘC VÀNG ngay! Chỉ cần chuyển tiền vào TK: 1234567890 - CÔNG TY TÀI CHÍNH XANH. Bạn sẽ nhận ngay 50 triệu/tháng mà chẳng cần phải vất vả kiếm tiền. Lợi nhuận bảo đảm 100% - tham gia ngay kẻo lỡ cơ hội! """,1,0,0,personal_number,Crypto / Đầu tư giả,Level 4 - Mixed special characters,paraphrased
ViSmish_05530,Tuyển dụng gấp nhân viên xử lý đơn hàng tại nhà cho công ty XYZGlobal. Mức thu nhập hấp dẫn từ 800.000đ đến 5 triệu đồng mỗi ngày. Không yêu cầu kinh nghiệm. Liên hệ ngay qua Zalo: zalo.me/84936778899 hoặc gọi 0936 778 899.,1,1,1,personal_number,Tuyển dụng giả,Level 0 - Formal,paraphrased
ViSmish_05531,"[Reddi] Chuc mung! So dien thoai 0901234567 cua QK trung giai thuong 2,500,000 VND tu chuong trinh khuyen mai. Goi 19001234 de nhan qua ngay hom nay.",1,0,1,brandname,Khác,Level 0 - Formal,synthetic_hard_positive
ViSmish_05532,**Dịch vụ Thuế điện tử**: Thông báo tài khoản Thuế điện tử của quý khách đã bị tạm ngưng do thiếu cập nhật thông tin. Vui lòng xác thực ngay: https://thuedientu-nop.vn,1,1,0,brandname,Dịch vụ công giả,Level 0 - Formal,paraphrased
ViSmish_05534,Tiki: 552019 la ma OTP cua ban. Vui long khong cung cap cho bat ky ai.,0,0,0,brandname,Thương mại điện tử,NONE,synthetic
ViSmish_05535,Tài khoản VNPT SmartID của bạn đã bị tạm ngưng do nghi vấn bất thường. Vui lòng truy cập https://smartid-kiemtra.online ngay để kích hoạt lại tài khoản ngay hôm nay.,1,1,0,personal_number,Dịch vụ công giả,Level 0 - Formal,paraphrased
ViSmish_05537,"Tập đoàn Meta tuyển nhân viên xử lý dữ liệu online. Lương 900 nghìn-2,5 triệu đồng/ngày. Độ tuổi 20-55. Không yêu cầu kinh nghiệm. Liên hệ: zalo.me/84945678912",1,1,1,personal_number,Tuyển dụng giả,Level 0 - Formal,paraphrased
ViSmish_05538,MobiFone thong bao: Quy khach sap dung het dung luong data cua goi cuoc C90N. Diem Ket Noi Dai Lau hien tai la 800 diem. Quy khach co the doi diem lay goi data de tiep tuc su dung. LH 9090.,0,0,1,brandname,Viễn thông,NONE,synthetic
ViSmish_05539,"UBND Ha Noi: Quy co/chu Nguyen Thi Xuan chua nop phat vi pham hanh chinh 500,000 VND theo quyet dinh so 18006699. Vui long thanh toan truoc 30 ngay.",1,0,0,brandname,Dịch vụ công giả,Level 2 - Leet nặng,synthetic_hard_positive
ViSmish_05540,"[BHXH] HO TRO BIET ON: QK du dieu kien nhan 8,000,000 VND tu Quy Bao hiem That nghiep NQ116. Goi 19009060 de xac nhan va nhan tien.",1,0,1,brandname,BHXH / Trợ cấp giả,Level 2 - Leet nặng,synthetic_hard_positive
ViSmish_05541,"[CỤC HẢI QUAN] Thông báo: Tài khoản thanh toán trực tuyến của bạn sắp bị khóa vì chưa hoàn tất thủ tục khai báo. Truy cập ngay https://hq-customs.online để xác minh thông tin, tránh gián đoạn dịch vụ.",1,1,0,shortcode,Dịch vụ công giả,Level 0 - Formal,paraphrased
ViSmish_05542,"Công an Đô thành: Tài khoản vay vốn NHCSXH bị khóa tạm do nghi ngờ giao dịch bất thường. Truy cập lien-he-nhcsxh.com ngay để xác minh, tránh bị phong tỏa toàn phần.",1,0,0,brandname,Dịch vụ công giả,Level 0 - Formal,paraphrased
ViSmish_05543,[GHN] Van don GHNR334455667: Da giao thanh cong luc 13:20 ngay 15/10. Cam on ban da tin dung GHN.,0,0,0,brandname,Vận chuyển,NONE,synthetic
ViSmish_05544,Medpro: Ban co lich hen tai BV Nhi Trung Uong luc 8h30 ngay 01/11. Vui long mang theo so kham benh.,0,0,0,brandname,Dịch vụ y tế,NONE,synthetic
ViSmish_05545,Cần kiếm bạn đồng hành ở HN giúp kiếm thêm thu nhập. HN – Chỗ làm: t.co/hn_income_help,1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased
ViSmish_05548,Thưởng lên tới 70% cho mọi trận đấu! Nhà cái uy tín **SunBet VIP**. Chơi ngay tại **sunbetvip.com**. Hotline: 0987654321. #CáĐộChuyênNghiệp,1,1,1,shortcode,Cờ bạc / Betting,Level 4 - Mixed special characters,paraphrased
ViSmish_05549,"Chào bạn! Mình là Linh, cộng tác viên cho dự án kiếm thu nhập online siêu hời. Bạn có thể nhận ngay 20 triệu mỗi ngày chỉ bằng cách bình luận đơn giản. Không cần vốn, không cần kinh nghiệm, chỉ cần 2 tiếng online mỗi buổi tối là xong. Liên hệ ngay để được hướng dẫn chi tiết!",1,0,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased
ViSmish_05550,BHXH: Quý khách đã đủ tiêu chuẩn hưởng trợ cấp thất nghiệp. Truy cập ngay https://bhtn2024.top để nhận ngay 15.000.000đ theo Quyết định 45678/2024/QĐ-BHXH. QUÁ HẠN KHÔNG ĐƯỢC HOÀN TRẠNG NỮA!,1,1,0,personal_number,BHXH / Trợ cấp giả,Level 2 - Leet nặng,paraphrased
ViSmish_05551,MobiFone: Goi cuoc C120 cua Quy khach se het han vao ngay 15/05/2024. Vui long nap them tien vao tai khoan de he thong tu dong gia han. Chi tiet LH 9090.,0,0,1,brandname,Viễn thông,NONE,synthetic
ViSmish_05553,"661293 la ma xac minh Shopee cua ban. KHONG chia se ma nay voi nguoi khac, ke ca nhan vien Shopee.",0,0,0,personal_number,Thương mại điện tử,NONE,synthetic
ViSmish_05554,ShopeePay: Nhận voucher 50.000đ mua vé xem phim ShopeePay khi giới thiệu bạn bè đặt vé lần đầu. Ưu đãi áp dụng cho các cụm rạp trên toàn quốc đến 31/08/2025.,0,0,0,brandname,Quảng cáo hợp lệ,NONE,synthetic
ViSmish_05555,[LienVietPostBank] Bao cao bao mat: Co 19001234 dang co y dinh truy cap tai khoan Hoang Van E cua QK. Goi 19008888 ngay de kich hoat bao ve.,1,0,0,brandname,Giả mạo ngân hàng,Level 2 - Leet nặng,synthetic_hard_positive
ViSmish_05561,Bach hoa xanh: Giam ngay 50k cho hoa don tu 500k khi mua sam truc tuyen tai bachhoaxanh.com. Thoi han den ngay 20/05/2026.,0,1,0,brandname,Quảng cáo hợp lệ,NONE,synthetic
ViSmish_05564,Nhac lich kham rang tai nha khoa Lan Anh luc 8h sang mai.,0,0,0,brandname,Tin nhắn cá nhân và OTP,NONE,synthetic
ViSmish_05566,MoMo: Quy khach nhan duoc voucher Hoan tien 10% toi da 30.000 dong khi thanh toan hoa don Dien tai Vi MoMo. Han dung 15/07/2025. Mo Vi tai momo.vn de dung ngay.,0,1,0,brandname,Quảng cáo hợp lệ,NONE,synthetic
ViSmish_05567,Ma OTP Shopee cua ban la 661029. KHONG chia se ma nay cho nguoi khac.,0,0,0,personal_number,Thương mại điện tử,NONE,synthetic
ViSmish_05568,"Agribank: TK ****3310 -18,000,000VND luc 16:22. So du: 5,400,000VND. ND: Chuyen khoan noi bo.",0,0,0,shortcode,Ngân hàng thật,NONE,synthetic
ViSmish_05569,May gio thi ca nha minh xuat phat vay bo?,0,0,0,personal_number,Tin nhắn cá nhân và OTP,NONE,synthetic
ViSmish_05571,"CƠ HỘI ĐẦU TƯ ĐỘT PHÁ! Chỉ cần bỏ ra 5 phút mỗi ngày, bạn sẽ nhận ngay 1 triệu vào tài khoản. Đăng ký ngay tại app **KiếmLợiPro** để tham gia!",1,0,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased
ViSmish_05573,"[Cong ty Luat Thien An] Thong bao: Ho Thi Thu con no 5,000,000 VND den han 30/06/2025. Vui long thanh toan toan bo de tranh phat lai va xu ly phap ly.",1,0,0,brandname,Đòi nợ / Đe dọa,Level 0 - Formal,synthetic_hard_positive
ViSmish_05576,[ThueDienTu] Thông báo: Hồ sơ khai thuế tháng 09/2024 của MST 0102030405 đã được cơ quan thuế chấp nhận. Cảm ơn Quý khách đã thực hiện nghĩa vụ thuế.,0,0,1,brandname,Dịch vụ công thật,NONE,synthetic
ViSmish_05578,HDBank: Quy khach co lich hen thanh toan khoan vay vao ngay 30/10. Vui long duy tri so du tai khoan de thuc hien thanh toan.,0,0,0,shortcode,Ngân hàng thật,NONE,synthetic
ViSmish_05580,Cục Đăng kiểm Việt Nam: Tài khoản VNeID của bạn đã bị tạm khóa vì phát hiện 1 vi phạm. Truy cập dangkiemxacthuc.com để xác nhận thông tin ngay lập tức.,1,1,0,personal_number,Dịch vụ công giả,Level 0 - Formal,paraphrased
ViSmish_05583,HCM – Telegram: @hoi_anh_chup_hinh_hot. Facebook: m.me/hot.clip.88,1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased
ViSmish_05584,ShoppeX tuyển gấp nhân viên xử lý đơn hàng TMĐT. Thu nhập 600k-4000k/ngày. Độ tuổi 20-55. Liên hệ Fanpage: m.me/shoppexdelivery,1,1,1,personal_number,Tuyển dụng giả,Level 0 - Formal,paraphrased
ViSmish_05585,**NHÀ CÁI ĐỈNH CAO** Tặng ngay 50K cho lần nạp đầu tiên - Tặng tiếp 150K sau khi cược 1 vòng rút thẳng! NHẬN NGAY 222K: cado888.com/222k Hotline: 0987.654.321 SIÊU PHẦM – TRÚNG LỚN KHÔNG CHỜ NÓI!,1,1,0,personal_number,Cờ bạc / Betting,Level 2 - Leet nặng,paraphrased
ViSmish_05587,"Nhà cái X1bet: Tham gia ngay, Baccarat, x100. Hỗ trợ 24/7, rút tiền siêu tốc. ĐK: x1bet.com",1,1,0,personal_number,Cờ bạc / Betting,Level 1 - Leet nhẹ,paraphrased
ViSmish_05589,Công ty Tiki đang tuyển nhân viên xử lý đơn hàng online. Mức thu nhập hấp dẫn 400k-1.2tr/ngày. Không yêu cầu kinh nghiệm. Liên hệ ngay qua Zalo: zalo.me/84778899002,1,1,1,personal_number,Tuyển dụng giả,Level 3 - Dot/Dash,paraphrased
ViSmish_05591,"Ê Thành, tài khoản tao bị khóa, mày chuyển giùm tao vài trăm vô số tài khoản này 68686868 VPBank nha, mai tao trả gấp đôi.",1,0,0,personal_number,Khác,Level 0 - Formal,synthetic_hard_positive
ViSmish_05593,"**Công ty TMĐT Shopee** tuyển dụng vị trí **chuyên viên kiểm duyệt nội dung** làm online tại nhà. Mức lương hấp dẫn **1 triệu - 3 triệu/ngày**, thanh toán ngay sau khi hoàn thành nhiệm vụ. Độ tuổi ứng tuyển: **18-60 tuổi**. Liên hệ ngay qua **Zalo**: zalo.me/84944556688",1,1,1,personal_number,Tuyển dụng giả,Level 4 - Mixed special characters,paraphrased
ViSmish_05595,"[Techcombank] Tài khoản của bạn (ID: KH123456) sắp bị tạm khóa do vi phạm giao dịch bất thường. Vui lòng truy cập ngay http://techcombank-sms.com để xác nhận thông tin, tránh mất quyền truy cập.",1,1,0,brandname,Giả mạo ngân hàng,Level 1 - Leet nhẹ,paraphrased
ViSmish_05596,Lazada: Don hang 229384756102 da giao thanh cong. Quy khach co the chia se trai nghiem mua sam tai https://s.lazada.vn/s.dJk2,0,1,0,brandname,Thương mại điện tử,NONE,synthetic
ViSmish_05599,[SPX Express] SPXVN887766554: Giao khong thanh cong lan 2. Lien he 0911223344 de duoc ho tro giao lai.,0,0,1,brandname,Vận chuyển,NONE,synthetic
ViSmish_05600,T:L;U;T;_H;Ế;T;_C;Á;I_Đ;Ẹ;P_Đ;Ế;N_T;ừ;_H;Ả;I_P;H;Ỏ;_T;r;Ẻ_Đ;Ẹ;P_S;Ắ;P_X;ị;C_H;Ồ;_N;Ơ;I_N;À;Y_C;h;ẳ;n;_V;à;_L;ầ;u_T;h;ư;_L;ầ;n_T;ừ;_S;ẽ_C;h;o_B;ạ;n_T;ìm_K;h;o;_N;g;ười_Th;ân_G;ặ;i: bit.ly/tlut_hetdemo_pho,1,1,0,personal_number,Nội dung nhạy cảm,Level 4 - Mixed special characters,paraphrased
ViSmish_05601,"**FUN88** – CÁ ĐỘ CHẤT LƯỢNG, THƯỞNG NGAY TO! **NẠP 100K – NHẬN 400K** **1 vòng quay rút MAX 15.555k** **Liên hệ ngay:** Zalo 0987654321 **Đăng ký:** fun88.com/dk",1,1,0,personal_number,Cờ bạc / Betting,Level 4 - Mixed special characters,paraphrased
ViSmish_05604,"**Win88_BONGDA:** Đánh Baccarat, tài xỉu, xóc đĩa trực tuyến. Nhận tiền ngay trong 5 phút. Đăng ký: bongda88.com 3xFgH",1,1,0,personal_number,Cờ bạc / Betting,Level 0 - Formal,paraphrased
ViSmish_05605,"Kwin888-B5cc5r5t chơi liền, ăn s0 1 tỷ 99. Rút tiền trong 3 phút. Đk tại: kwin888.io",1,1,0,personal_number,Cờ bạc / Betting,Level 0 - Formal,paraphrased
ViSmish_05606,<>W88Vip-Club: Baccarat đỉnh cao. Lợi nhuận khủng. Link: w88pro.vn,1,1,0,personal_number,Cờ bạc / Betting,Level 0 - Formal,paraphrased
ViSmish_05608,"Ê Long, đợt trước mày hỏi vụ đầu tư chứng khoán, tao đang theo nhóm này phím lệnh ok lắm, vào nhóm xem thử shopee-sale-vn.com",1,1,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,synthetic_hard_positive
ViSmish_05610,"[VCB] TK ****4490 -850,000VND luc 17:10. So du: 4,120,000VND. ND: Thanh toan tai Shopee.",0,0,0,brandname,Ngân hàng thật,NONE,synthetic
ViSmish_05612,Nghị định 2020 Trợ cấp an sinh: Bạn ĐỦ TIÊU CHÍ được nhận hỗ trợ từ Quỹ phòng chống dịch. Nhận ngay tại: www.anhttt.asia. QUÁ HẠN không được giải quyết! uY7k,1,1,0,personal_number,BHXH / Trợ cấp giả,Level 0 - Formal,paraphrased
ViSmish_05613,"Minh dong y nhe, vay thong nhat lich hop vao chieu thu 5.",0,0,0,personal_number,Tin nhắn cá nhân và OTP,NONE,synthetic
ViSmish_05614,"[VPBank] He thong ngan hang se bao tri tu 23:00 den 05:00. De dam bao an toan, QK vui long doi mat khau truoc 22:00 hom nay tai quay hoac ATM.",1,0,0,brandname,Giả mạo ngân hàng,Level 0 - Formal,synthetic_hard_positive
ViSmish_05615,Group Zalo: Lắm bạn hay bảo thủ tìm phiền. Tham gia ngay: bit.ly/lab_mbbg_ex,1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased
ViSmish_05616,Muốn kiếm thêm thu nhập mỗi ngày? Chỉ cần 15 phút đặt đơn hàng online là có ngay 250k. Đăng ký ngay: t.me/thunhaponline,1,1,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased
ViSmish_05617,[MBBank 247] Thông báo khẩn: Tài khoản đang bị truy cập trái phép. Truy cập ngay mb-online-247.cf để khóa tạm thời.,1,1,0,brandname,Giả mạo ngân hàng,Level 0 - Formal,paraphrased
ViSmish_05618,Lazada: Lazada xac nhan don hang 482910374652 cua Quy khach da dat thanh cong. Du kien don hang se duoc giao den Quy khach vao ngay mai.,0,0,0,brandname,Thương mại điện tử,NONE,synthetic
ViSmish_05619,"Shopee tuyển gấp nhân viên xử lý đơn hàng online. Lương 1,5tr-4tr/ngày. Công việc nhẹ nhàng, không đòi hỏi kinh nghiệm. Độ tuổi từ 22-60. Liên hệ ngay: Zalo: zalo.me/84901234567 Hotline: 0901234567",1,1,1,personal_number,Tuyển dụng giả,Level 1 - Leet nhẹ,paraphrased
ViSmish_05622,"[Viettel] Phat hien yeu cau chuyen vung nuoc ngoai cho 09xxxxxxxx. Neu khong phai QK, goi ngay 18001234 de khoa dich vu va bao mat tai khoan.",1,0,1,brandname,Khác,Level 0 - Formal,synthetic_hard_positive
ViSmish_05623,Gửi ngay 5 triệu vào ví điện tử ZaloPay số 0987654321 (tên chủ tài khoản: TRAN THI B) để chuyên viên tư vấn đầu tư Forex sinh lời nhanh chóng 20%/tháng.,1,0,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased
ViSmish_05624,J&T Express Kien hang JT001122334455 cua ban hien dang o kho Da Nang de phan loai. Du kien giao den ban vao 03/05 (tu 8h-18h).,0,0,0,brandname,Vận chuyển,NONE,synthetic
ViSmish_05626,Bạn có muốn sở hữu 50 triệu VND chỉ sau 30 ngày với vốn ban đầu chỉ 5 triệu không? Đừng bỏ lỡ cơ hội đầu tư siêu lợi nhuận tại sàn giao dịch **TINHCAY_CRYPTO** ngay hôm nay! Tham gia ngay: bit.ly/nhapcuoi_2024,1,1,0,personal_number,Crypto / Đầu tư giả,Level 4 - Mixed special characters,paraphrased
ViSmish_05627,SPX Express: Don hang SPX1122334455 da giao thanh cong luc 15:30 ngay 17/04. Cam on ban.,0,0,0,brandname,Vận chuyển,NONE,synthetic
ViSmish_05628,"CẬP NHẬT LƯƠNG THEO NGÀY TỪ NHÀ! Chỉ cần like & comment video là nhận tiền ngay. Không cần đầu tư, không phí phát sinh. Cơ hội ngay lập tức!",1,0,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased
ViSmish_05631,Công an thành phố: Tài khoản lái xe của bạn bị tạm giữ do vi phạm luật. Xác minh ngay tại: https://dangkyconganto.gov.vn,1,1,0,brandname,Dịch vụ công giả,Level 0 - Formal,paraphrased
ViSmish_05635,"Tìm đối tượng tâm giao, kín đáo, không phiền phức. Nhận ảnh miễn phí tại: fb.com/timkiemtamthan.",1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased
ViSmish_05637,"Bắt đầu ngay công việc online 200k-500k/ngày, chẳng cần vốn. Việc làm siêu dễ, nhận ngay hôm nay!",1,0,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased
ViSmish_05638,SPX Express: SPXVN9988776655 giao khong thanh cong lan 2. Vui long lien he 0978901234 de nhan hang.,0,0,1,brandname,Vận chuyển,NONE,synthetic
ViSmish_05642,Thông báo: Bà (Mẹ) đã đủ điều kiện nhận hỗ trợ từ gói an sinh COVID-19. Truy cập ngay https://covid-hs.icu để nhận tiền. Quá hạn không được chấp nhận.,1,1,0,personal_number,BHXH / Trợ cấp giả,Level 0 - Formal,paraphrased
ViSmish_05643,"MoMo: Deal doc quyen tai McDonald's, giam 25% khi thanh toan qua MoMo. Han dung 12/08/2026. momo.vn",0,1,0,shortcode,Quảng cáo hợp lệ,NONE,synthetic
ViSmish_05646,"[Van phong Thua phat lai Quan 1] Thong bao thu cuoi: No phai tra cua Tran Thi Lan la 10,000,000 VND. Sau 25/05/2025 khong thanh toan, chung toi se phat tang gap 3 theo HĐ.",1,0,0,brandname,Đòi nợ / Đe dọa,Level 0 - Formal,synthetic_hard_positive
ViSmish_05649,ShopeePay: Mung sinh nhat! Quy khach nhan voucher giam 10% khi mua the dien thoai tren Shopee. Han dung 31/12/2025. Xem chi tiet tai shopeepay.vn. Tu choi QC: TC gui 8099.,0,1,1,brandname,Quảng cáo hợp lệ,NONE,synthetic
ViSmish_05652,"Giao dịch tiền ảo siêu lợi nhuận chỉ với vài cú nhấp chuột! Lợi tức 38% mỗi tháng, cam kết không lỗ. Đăng ký ngay: t.me/kiemtien_airdrop",1,1,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased
ViSmish_05653,CƠ_HỘ1_CẤP_CẦN_TUYỂN_DỤNG_LÀM_TẠ1_NHÀ. Xem ngay video hướng dẫn trên kênh YouTube: youtube.com/@VieclamNhanhPlus. Đăng ký ngay hôm nay!,1,1,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased
