review_key,sample_id,decision,review_note,reviewed_at,source_dataset,source_file,source_row_id,content,normalized,hard_case_type,flags,filter_reason,reject_reason
vilexnorm|data/external/vilexnorm/raw/train.csv|4257|ấm ức đ khóc nổi luôn mà :)),vilexnorm_hardneg_00340,accept,,2026-05-21T04:09:10+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4257,ấm ức đ khóc nổi luôn mà :)),ấm ức đéo khóc nổi luôn mà :)),sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|4277|Cty như vậy sếp như vậy dẹp mẹ đi, qua cty anh mà làm Kiên nhé thích làm thì làm thích nghỉ thì nghỉ lương Kiên tự quyết định.",vilexnorm_hardneg_00341,accept,,2026-05-21T04:09:12+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4277,"Cty như vậy sếp như vậy dẹp mẹ đi, qua cty anh mà làm Kiên nhé thích làm thì làm thích nghỉ thì nghỉ lương Kiên tự quyết định.","Công ty như vậy sếp như vậy dẹp mẹ đi, qua công ty anh mà làm Kiên nhé thích làm thì làm thích nghỉ thì nghỉ lương Kiên tự quyết định.",money_like,has_money_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4285|đã bảo đ khóc rồi còn gì muốn sao ?,vilexnorm_hardneg_00342,accept,,2026-05-21T04:09:45+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4285,đã bảo đ khóc rồi còn gì muốn sao ?,đã bảo đéo khóc rồi còn gì muốn sao ?,sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4291|Tưởng nó vay 500k nma nó vay 50tr nên chịu,vilexnorm_hardneg_00343,accept,,2026-05-21T04:09:46+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4291,Tưởng nó vay 500k nma nó vay 50tr nên chịu,Tưởng nó vay 500k nhưng mà nó vay 50tr nên chịu,finance_like;money_like,has_finance_keyword;has_money_amount,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4324|bài này đọc lần t3 vẫn cười đ kịp thở,vilexnorm_hardneg_00344,accept,,2026-05-21T04:09:48+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4324,bài này đọc lần t3 vẫn cười đ kịp thở,bài này đọc lần thứ 3 vẫn cười đéo kịp thở,sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4342|t vay bạn có 50tr mà b blốc t lun,vilexnorm_hardneg_00345,accept,,2026-05-21T04:09:49+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4342,t vay bạn có 50tr mà b blốc t lun,tôi vay bạn có 50tr mà bạn blốc tôi luôn,finance_like;money_like,has_abbreviation;has_finance_keyword;has_informal_spelling;has_money_amount,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4359|Mấy loại này thì nhiều khi nghiệ quá k có tiền cx cố vay mà chơi :)),vilexnorm_hardneg_00346,accept,,2026-05-21T04:10:41+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4359,Mấy loại này thì nhiều khi nghiệ quá k có tiền cx cố vay mà chơi :)),Mấy loại này thì nhiều khi nghiện quá không có tiền cũng cố vay mà chơi :)),finance_like,has_abbreviation;has_finance_keyword;has_teencode,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4366|K ăn đc no khác k thich ăn nhé,vilexnorm_hardneg_00347,accept,,2026-05-21T04:10:45+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4366,K ăn đc no khác k thich ăn nhé,Không ăn được no khác không thích ăn nhé,finance_like,has_abbreviation;has_finance_keyword;has_teencode,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4367|ừ mong chủ nợ của t đứa nào cũng hướng nội,vilexnorm_hardneg_00348,accept,,2026-05-21T04:10:47+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4367,ừ mong chủ nợ của t đứa nào cũng hướng nội,ừ mong chủ nợ của tôi đứa nào cũng hướng nội,finance_like,has_abbreviation;has_finance_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4401|cơ sở tôi học còn đ có thang máy trong khi tôi học môn đó tận lầu 4,vilexnorm_hardneg_00349,accept,,2026-05-21T04:11:55+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4401,cơ sở tôi học còn đ có thang máy trong khi tôi học môn đó tận lầu 4,cơ sở tôi học còn đéo có thang máy trong khi tôi học môn đó tận lầu 4,sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4409|Người ta lương 10 triệu 2 vk ck lm cty vẫn nuôi 2 đứa con xây nhà đó thôi,vilexnorm_hardneg_00350,accept,,2026-05-21T04:11:56+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4409,Người ta lương 10 triệu 2 vk ck lm cty vẫn nuôi 2 đứa con xây nhà đó thôi,Người ta lương 10 triệu 2 vợ chồng làm công ty vẫn nuôi 2 đứa con xây nhà đó thôi,money_like,has_money_amount;has_money_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4433|May quá ck mình lương 6tr2 nên gđ vẫn hòa thuận,vilexnorm_hardneg_00351,accept,,2026-05-21T04:11:58+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4433,May quá ck mình lương 6tr2 nên gđ vẫn hòa thuận,May quá chồng mình lương 6tr2 nên gia đình vẫn hòa thuận,money_like,has_money_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4442|Cno dáng đẹp hơn cả mình :)),vilexnorm_hardneg_00352,accept,,2026-05-21T04:12:16+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4442,Cno dáng đẹp hơn cả mình :)),Chúng nó dáng đẹp hơn cả mình :)),finance_like,has_finance_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4468|Lương 10 tr 5 tr xin mẹ chắc cqr đời ở vs mẹ thôi,vilexnorm_hardneg_00353,accept,,2026-05-21T04:12:17+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4468,Lương 10 tr 5 tr xin mẹ chắc cqr đời ở vs mẹ thôi,Lương 10 triệu 5 triệu xin mẹ chắc cả đời ở với mẹ thôi,money_like,has_abbreviation;has_money_amount;has_money_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4473|Quê BHL Việt Nam mà đa phần gốc Hải Phòng thì thôiiiiiiii!,vilexnorm_hardneg_00354,reject,,2026-05-21T04:13:01+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4473,Quê BHL Việt Nam mà đa phần gốc Hải Phòng thì thôiiiiiiii!,Quê BHL Việt Nam mà đa phần gốc Hải Phòng thì thôi!,sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|4476|hồi đấy nhớ lần đầu ăn tép rang ngon vl, sau đấy ngửi thấy món đấy nôn thốc nôn tháo đ chịu được =)))",vilexnorm_hardneg_00355,accept,,2026-05-21T04:13:07+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4476,"hồi đấy nhớ lần đầu ăn tép rang ngon vl, sau đấy ngửi thấy món đấy nôn thốc nôn tháo đ chịu được =)))","hồi đấy nhớ lần đầu ăn tép rang ngon vl, sau đấy ngửi thấy món đấy nôn thốc nôn tháo đéo chịu được =)))",sensitive_review,has_abbreviation;has_sensitive_review_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4482|Sau này chắc phải lấy Khoai môn mới đc nhỉ,vilexnorm_hardneg_00356,accept,,2026-05-21T04:13:09+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4482,Sau này chắc phải lấy Khoai môn mới đc nhỉ,Sau này chắc phải lấy Khoai môn mới được nhỉ,warning_like,has_abbreviation;has_warning_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4503|lương 5 trịu thì bao giờ mới lấy vợ được ạ,vilexnorm_hardneg_00357,accept,,2026-05-21T04:13:10+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4503,lương 5 trịu thì bao giờ mới lấy vợ được ạ,lương 5 triệu thì bao giờ mới lấy vợ được ạ,money_like,has_abbreviation;has_money_amount;has_money_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4528|tui cạo đầu làm đầu đường xó chợ vẫn ko dám đòi nợ,vilexnorm_hardneg_00358,accept,,2026-05-21T04:13:17+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4528,tui cạo đầu làm đầu đường xó chợ vẫn ko dám đòi nợ,tui cạo đầu làm đầu đường xó chợ vẫn không dám đòi nợ,finance_like,has_finance_keyword;has_teencode,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4531|Được tuyên danh phận luon đỉnh váiiii chồng em,vilexnorm_hardneg_00359,reject,,2026-05-21T04:14:06+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4531,Được tuyên danh phận luon đỉnh váiiii chồng em,Được tuyên danh phận luôn đỉnh vãi chồng em,sensitive_review,has_abbreviation;has_sensitive_review_keyword;has_slang,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4552|bộ phim bữa bà cho tui coi nam chính còn thíu nợ dữ hơn,vilexnorm_hardneg_00360,accept,,2026-05-21T04:14:08+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4552,bộ phim bữa bà cho tui coi nam chính còn thíu nợ dữ hơn,bộ phim bữa bà cho tui coi nam chính còn thiếu nợ dữ hơn,finance_like,has_finance_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4563|Bởi lương 2 chẹo nè có dám lấy vợ đâu,vilexnorm_hardneg_00361,accept,,2026-05-21T04:14:40+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4563,Bởi lương 2 chẹo nè có dám lấy vợ đâu,Bởi lương 2 triệu nè có dám lấy vợ đâu,money_like,has_money_amount;has_money_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4564|phòng ktx của tôi kiểu,vilexnorm_hardneg_00362,reject,,2026-05-21T04:15:23+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4564,phòng ktx của tôi kiểu,phòng ký túc xá của tôi kiểu,sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4577|Tết này chắc ko có gà ngậm hoa hồng rồi,vilexnorm_hardneg_00363,accept,,2026-05-21T04:16:26+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4577,Tết này chắc ko có gà ngậm hoa hồng rồi,Tết này chắc không có gà ngậm hoa hồng rồi,money_like,has_money_keyword;has_teencode,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4612|anw đọc bài thấy đôi này cuti qãi huhu,vilexnorm_hardneg_00364,reject,,2026-05-21T04:16:43+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4612,anw đọc bài thấy đôi này cuti qãi huhu,anw đọc bài thấy đôi này cuti vãi huhu,sensitive_review,has_sensitive_review_keyword;has_slang,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4623|8/10 lần đi cc một mình để có khóc nức nở cũng ko phải ngại,vilexnorm_hardneg_00365,reject,,2026-05-21T04:23:57+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4623,8/10 lần đi cc một mình để có khóc nức nở cũng ko phải ngại,8/10 lần đi cc một mình để có khóc nức nở cũng không phải ngại,sensitive_review,has_sensitive_review_keyword;has_teencode,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4634|97 tài khoản 157k thì 19t ngta có >157 tỉ,vilexnorm_hardneg_00366,accept,,2026-05-21T04:23:59+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4634,97 tài khoản 157k thì 19t ngta có >157 tỉ,97 tài khoản 157k thì 19t người ta có >157 tỉ,finance_like;money_like,has_finance_keyword;has_money_amount,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4639|Ngô Thiến dễ thương vaii,vilexnorm_hardneg_00367,reject,,2026-05-21T04:24:00+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4639,Ngô Thiến dễ thương vaii,Ngô Thiến dễ thương vãi,sensitive_review,has_sensitive_review_keyword;has_slang,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|4663|Rồi nó vẫn mở, vẫn kiêms tiền đk thôi",vilexnorm_hardneg_00368,accept,,2026-05-21T04:24:03+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4663,"Rồi nó vẫn mở, vẫn kiêms tiền đk thôi","Rồi nó vẫn mở, vẫn kiếm tiền được thôi",money_like,has_abbreviation;has_money_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4667|Tỉnh nào cũng làm nvay thì tốt quá,vilexnorm_hardneg_00369,accept,,2026-05-21T04:24:04+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4667,Tỉnh nào cũng làm nvay thì tốt quá,Tỉnh nào cũng làm như vậy thì tốt quá,finance_like,has_finance_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|4673|Hên quá, mình lương 3tr5, mình về đấp chăn ngủ khoẻ luôn",vilexnorm_hardneg_00370,accept,,2026-05-21T04:24:06+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4673,"Hên quá, mình lương 3tr5, mình về đấp chăn ngủ khoẻ luôn","Hên quá, mình lương 3tr5, mình về đắp chăn ngủ khoẻ luôn",money_like,has_money_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4674|Dắt con đ hẳn hoi còn đánh ngta,vilexnorm_hardneg_00371,accept,,2026-05-21T04:24:12+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4674,Dắt con đ hẳn hoi còn đánh ngta,Dắt con đéo hẳn hoi còn đánh người ta,sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|4719|Deo ổn đâu, đi tù lâu lâu vẫn chuyển phòng, chuyển trại mà.",vilexnorm_hardneg_00372,accept,,2026-05-21T04:24:18+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4719,"Deo ổn đâu, đi tù lâu lâu vẫn chuyển phòng, chuyển trại mà.","Đéo ổn đâu, đi tù lâu lâu vẫn chuyển phòng, chuyển trại mà.",sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|4743|dị là hướng nội dữ chưa, hướng nội lúc đòi nợ",vilexnorm_hardneg_00373,accept,,2026-05-21T04:24:21+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4743,"dị là hướng nội dữ chưa, hướng nội lúc đòi nợ","vậy là hướng nội dữ chưa, hướng nội lúc đòi nợ",finance_like,has_finance_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|4769|Mấy bà nợ tiền tạp hoá chuyên gia giận nè, mịe",vilexnorm_hardneg_00374,accept,,2026-05-21T04:24:23+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4769,"Mấy bà nợ tiền tạp hoá chuyên gia giận nè, mịe","Mấy bà nợ tiền tạp hoá chuyên gia giận nè, me",finance_like,has_finance_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4782|CLC 60 chẹo thui chứ k có nhiu :)),vilexnorm_hardneg_00375,reject,,2026-05-21T04:24:44+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4782,CLC 60 chẹo thui chứ k có nhiu :)),CLC 60 triệu thôi chứ không có nhiêu :)),money_like,has_money_amount;has_teencode,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|4827|29t lương cb 4.528.000 vnđ,vilexnorm_hardneg_00376,accept,,2026-05-21T04:27:25+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4827,29t lương cb 4.528.000 vnđ,29t lương cơ bản 4.528.000 vnđ,money_like,has_money_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|4837|vô duyên vải , lm như nước là zô hạn v",vilexnorm_hardneg_00377,accept,,2026-05-21T04:27:29+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,4837,"vô duyên vải , lm như nước là zô hạn v","vô duyên vãi , làm như nước là vô hạn vậy",sensitive_review,has_sensitive_review_keyword;has_slang,risk_surface_without_strong_reject,
